record_id	sequenceID	organism	Class	Superorder	Order	Family	Genus	virus_genus	target_version	target_name	scaffold	extract_start	extract_end	sequence_length	assigned_name	assigned_gene	orientation	bitscore	identity
169454	Dependo_169454_Mandrillus	Mandrillus_sphinx	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Mandrillus	Dependoparvovirus	BGI_mandrill_1.0	GCA_004802615.1_BGI_mandrill_1.0_genomic.fna	SRPC01038205.1	29322	30569	1248	Adeno-associated-virus-2	NS	-	805	91.346
169455	Dependo_169455_Monodon	Monodon_monoceros	Mammalia	Laurasiatheria	Cetacea	Monodontidae	Monodon	Dependoparvovirus	NGI_Narwhal_1	GCA_005190385.2_NGI_Narwhal_1_genomic.fna	SIHG01006968.1	77666584	77667087	504	Adeno-associated-virus-2	NS	+	185	52.326
169457	Dependo_169457_Globicephala	Globicephala_melas	Mammalia	Laurasiatheria	Cetacea	Delphinidae	Globicephala	Dependoparvovirus	ASM654740v1	GCA_006547405.1_ASM654740v1_genomic.fna	ML658845.1	2548008	2548595	588	Adeno-associated-virus-5	VP	+	249	61.224
169458	Dependo_169458_Monodon	Monodon_monoceros	Mammalia	Laurasiatheria	Cetacea	Monodontidae	Monodon	Dependoparvovirus	NGI_Narwhal_1	GCA_005190385.2_NGI_Narwhal_1_genomic.fna	SIHG01006968.1	77668388	77668960	573	Adeno-associated-virus-5	VP	+	247	63.441
1803	Dependo_1803_Zosterops	Zosterops_lateralis	Aves	Neognathae	Passeriformes	Zosteropidae	Zosterops	Dependoparvovirus	ASM128173v1	GCA_001281735.1_ASM128173v1_genomic.fna	LAII01000092.1	2283404	2283727	324	Bat-adeno-associated-virus-YNM	VP	-	63.5	34.746
1823	Dependo_1823_Zosterops	Zosterops_lateralis	Aves	Neognathae	Passeriformes	Zosteropidae	Zosterops	Dependoparvovirus	ASM128173v1	GCA_001281735.1_ASM128173v1_genomic.fna	LAII01000021.1	2340392	2340727	336	Adeno-associated-virus-3	VP	+	60.5	38.614
191838	Dependo_191838_Antrozous	Antrozous_pallidus	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Antrozous	Dependoparvovirus	AntPal_v1_BIUU	GCA_007922775.1_AntPal_v1_BIUU_genomic.fna	VMDP01009643.1	24577	24918	342	Adeno-associated-virus-2	NS	+	174	80.583
191839	Dependo_191839_Macrotus	Macrotus_californicus	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Macrotus	Dependoparvovirus	MacCal_v1_BIUU	GCA_007922815.1_MacCal_v1_BIUU_genomic.fna	VMDR010053493.1	3401	3577	177	Bat-adeno-associated-virus-YNM	NS	-	80.1	61.017
191840	Dependo_191840_Macrotus	Macrotus_californicus	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Macrotus	Dependoparvovirus	MacCal_v1_BIUU	GCA_007922815.1_MacCal_v1_BIUU_genomic.fna	VMDR010051664.1	3803	4192	390	Adeno-associated-virus-2	NS	+	161	57.258
191842	Dependo_191842_Macrotus	Macrotus_californicus	Mammalia	Laurasiatheria	Chiroptera	Phyllostomidae	Macrotus	Dependoparvovirus	MacCal_v1_BIUU	GCA_007922815.1_MacCal_v1_BIUU_genomic.fna	VMDR010053493.1	1798	2379	582	Goose-parvovirus	VP	-	200	57.143
2061	Dependo_2061_Chinchilla	Chinchilla_lanigera	Mammalia	Euarchontoglires	Rodentia	Chinchillidae	Chinchilla	Dependoparvovirus	broad_v0_2012	C_lanigera_v0.assembly.fasta_14.fa	scaffold00044	7599471	7599728	258	Bovine-adeno-associated-virus	NS	-	64.3	47.761
210986	Dependo_210986_Lepus	Lepus_timidus	Mammalia	Euarchontoglires	Lagomorpha	Leporidae	Lepus	Dependoparvovirus	GCA_009760805	GCA_009760805.1_CIBIO-ISEM_LeTim_1.1_genomic.fna	CM019678.1	6043112	6044047	936	Adeno-associated-virus-5	NS	-	284	48.889
210987	Dependo_210987_Nycticeius	Nycticeius_humeralis	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Nycticeius	Dependoparvovirus	NycHum_v1_BIUU	GCA_007922795.1_NycHum_v1_BIUU_genomic.fna	VMDQ010050549.1	4561	5121	561	Adeno-associated-virus-2	NS	-	204	57.068
214236	Dependo_214236_Thamnophis	Thamnophis_elegans	Unclassified	Lepidosauria	Squamata	Colubridae	Thamnophis	Dependoparvovirus	rThaEle1.pri	GCF_009769535.1_rThaEle1.pri_genomic.fna	NC_045548.1	15224987	15227159	2173	Snake-adeno-associated-virus	VP	-	713	77.149
214298	Dependo_214298_Cuniculus	Cuniculus_paca	Mammalia	Euarchontoglires	Rodentia	Cuniculidae	Cuniculus	Dependoparvovirus	CunPac_v1_BIUU	GCA_004365215.1_CunPac_v1_BIUU_genomic.fna	RJWT010357308.1	90	782	693	Adeno-associated-virus-5	NS	-	275	59.833
214313	Dependo_214313_Ziphius	Ziphius_cavirostris	Mammalia	Laurasiatheria	Cetacea	Ziphiidae	Ziphius	Dependoparvovirus	ZipCav_v1_BIUU	GCA_004364475.1_ZipCav_v1_BIUU_genomic.fna	RJWS010040757.1	5073	5399	327	Goose-parvovirus	NS	+	162	69.444
214325	Dependo_214325_Ziphius	Ziphius_cavirostris	Mammalia	Laurasiatheria	Cetacea	Ziphiidae	Ziphius	Dependoparvovirus	ZipCav_v1_BIUU	GCA_004364475.1_ZipCav_v1_BIUU_genomic.fna	RJWS010040757.1	6996	7583	588	Goose-parvovirus	VP	+	239	59.896
214488	Dependo_214488_Erethizon	Erethizon_dorsatum	Mammalia	Euarchontoglires	Rodentia	Erethizontidae	Erethizon	Dependoparvovirus	GSC_porc_1.0	GCA_006547115.1_GSC_porc_1.0_genomic.fna	ML655423.1	14232322	14233548	1227	Adeno-associated-virus-4	NS	-	602	68.116
3091	Dependo_3091_Taeniopygia	Taeniopygia_guttata	Aves	Neognathae	Passeriformes	Estrildidae	Taeniopygia	Dependoparvovirus	goldenpath_taeGut2	taeGut2.fa	chr4	13008870	13009106	237	Bat-adeno-associated-virus-YNM	VP	+	69.3	45.882
3307	Dependo_3307_Neotoma	Neotoma_lepida	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Neotoma	Dependoparvovirus	ASM167557v1	GCA_001675575.1_ASM167557v1_genomic.fna	LZPO01075233.1	1966	2499	534	Adeno-associated-virus-1	NS	+	94.7	41.096
3308	Dependo_3308_Ellobius	Ellobius_lutescens	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Ellobius	Dependoparvovirus	ASM168507v1	GCA_001685075.1_ASM168507v1_genomic.fna	LOEQ01000519.1	58968	59303	336	Bovine-adeno-associated-virus	NS	+	63.5	37.398
3310	Dependo_3310_Ellobius	Ellobius_talpinus	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Ellobius	Dependoparvovirus	ETalpinus_0.1	GCA_001685095.1_ETalpinus_0.1_genomic.fna	LOJH01107152.1	5184	5519	336	Bovine-adeno-associated-virus	NS	+	63.5	37.288
3311	Dependo_3311_Manis	Manis_javanica	Mammalia	Laurasiatheria	Pholidota	Manidae	Manis	Dependoparvovirus	ManJav1.0	GCF_001685135.1_ManJav1.0_genomic.fna	NW_016535211.1	19833	20303	471	Adeno-associated-virus-5	NS	-	68.9	30.061
3375	Dependo_3375_Serinus	Serinus_canaria	Aves	Neognathae	Passeriformes	Fringillidae	Serinus	Dependoparvovirus	ncbi_100	9135_ref_SCA1_chrUn.fa	gi|668343357|ref|NW_007931124.1|	51847499	51847783	285	Bat-adeno-associated-virus-YNM	VP	-	67.4	44.211
433	Dependo_433_Bos	Bos_taurus	Mammalia	Laurasiatheria	Unclassified	Bovidae	Bos	Dependoparvovirus	goldenpath_bosTau7	bosTau7.fa	chrUn_JH121315	733715	733882	168	Avian-adeno-associated-virus-ATCC-VR-865	NS	+	63.2	54.545
434	Dependo_434_Bubalus	Bubalus_bubalis	Mammalia	Laurasiatheria	Unclassified	Bovidae	Bubalus	Dependoparvovirus	ncbi_100_2015-05-14	bbu_ref_UMD_CASPUR_WB_2.0_chrUn.fa	gi|551721726|ref|NW_005784554.1|	486074	486241	168	Avian-adeno-associated-virus-ATCC-VR-865	NS	+	63.2	54.545
435	Dependo_435_Capra	Capra_hircus	Mammalia	Laurasiatheria	Unclassified	Bovidae	Capra	Dependoparvovirus	iggc_1.0_april_2013	chrX.fa	gi|441468466|gb|CM001739.1|	4735360	4735527	168	Avian-adeno-associated-virus-ATCC-VR-865	NS	-	63.2	52.727
437	Dependo_437_Cavia	Cavia_porcellus	Mammalia	Euarchontoglires	Rodentia	Caviidae	Cavia	Dependoparvovirus	goldenpath_cavPor3	cavPor3.fa	scaffold_28	20602822	20603415	594	Bovine-adeno-associated-virus	NS	+	116	38.421
450	Dependo_450_Chinchilla	Chinchilla_lanigera	Mammalia	Euarchontoglires	Rodentia	Chinchillidae	Chinchilla	Dependoparvovirus	broad_v0_2012	C_lanigera_v0.assembly.fasta_5.fa	scaffold00012	22669255	22669584	330	Adeno-associated-virus-2	NS	+	103	49.091
455	Dependo_455_Equus	Equus_africanus_asinus	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	willy_denovo	Donkey.scafSequence.fa	scaffold15255	44734	44907	174	Adeno-associated-virus-2	NS	-	62.4	49.153
457	Dependo_457_Equus	Equus_caballus	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	goldenpath_equCab2_Dec13	chr8.fa	chr8	1277542	1277694	153	Goose-parvovirus	NS	-	66.6	57.692
462	Dependo_462_Heterocephalus	Heterocephalus_glaber	Mammalia	Euarchontoglires	Rodentia	Bathyergidae	Heterocephalus	Dependoparvovirus	goldenpath_hetGla2	hetGla2.fa_4.fa	JH602103	4913643	4913984	342	Adeno-associated-virus-2	NS	-	104	47.788
463	Dependo_463_Leptonychotes	Leptonychotes_weddellii	Mammalia	Laurasiatheria	Carnivora	Phocidae	Leptonychotes	Dependoparvovirus	broad_1.1_april_2013	unplaced.scaf.fa_3.fa	gi|472269955|gb|KB714734.1|	2752124	2752423	300	Goose-parvovirus	NS	-	66.2	42.857
464	Dependo_464_Lipotes	Lipotes_vexillifer	Mammalia	Laurasiatheria	Cetacea	Lipotidae	Lipotes	Dependoparvovirus	ncbi_100_2014-04-27	118797_ref_Lipotes_vexillifer_v1_chrUn.fa	gi|599273349|ref|NW_006777435.1|	1004199	1004372	174	Adeno-associated-virus-2	NS	+	63.5	50
465	Dependo_465_Macropus	Macropus_eugenii	Mammalia	Unclassified	Diprotodontia	Macropodidae	Macropus	Dependoparvovirus	goldenpath_macEug2	macEug2.fa	ABQO010585938	1	345	345	Avian-adeno-associated-virus-strain-DA-1	NS	+	94.7	36.522
466	Dependo_466_Macropus	Macropus_eugenii	Mammalia	Unclassified	Diprotodontia	Macropodidae	Macropus	Dependoparvovirus	goldenpath_macEug2	macEug2.fa	GL092140	4776	5024	249	Muscovy-duck-parvovirus	NS	-	89	59.036
480	Dependo_480_Ochotona	Ochotona_princeps	Mammalia	Euarchontoglires	Lagomorpha	Ochotonidae	Ochotona	Dependoparvovirus	goldenpath_ochPri3	ochPri3.fa_2.fa	JH802073	30948390	30949073	684	Adeno-associated-virus-5	NS	+	90.1	32.618
488	Dependo_488_Ovis	Ovis_aries	Mammalia	Laurasiatheria	Unclassified	Bovidae	Ovis	Dependoparvovirus	goldenpath_oviAri3	oviAri3.fa	chrX	129362130	129362297	168	Avian-adeno-associated-virus-ATCC-VR-865	NS	+	65.5	54.545
493	Dependo_493_Peromyscus	Peromyscus_maniculatus_bairdii	Mammalia	Euarchontoglires	Rodentia	Cricetidae	Peromyscus	Dependoparvovirus	1	230844_ref_Pman_1.0_chrUn.fa	gi|586829182|ref|NW_006501254.1|	2428427	2428726	300	Bat-adeno-associated-virus-YNM	NS	-	80.9	44.762
497	Dependo_497_Pteropus	Pteropus_alecto	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Pteropus	Dependoparvovirus	broad_1.0_april_2012	unplaced.scaf.fa_6.fa	gi|431914203|gb|KB030536.1|	7950779	7951021	243	Avian-adeno-associated-virus-ATCC-VR-865	NS	+	62.4	43.421
498	Dependo_498_Pteropus	Pteropus_vampyrus	Mammalia	Laurasiatheria	Chiroptera	Pteropodidae	Pteropus	Dependoparvovirus	goldenpath_pteVam1	pteVam1.fa	scaffold_33	547207	547449	243	Avian-adeno-associated-virus-ATCC-VR-865	NS	-	60.1	43.038
501	Dependo_501_Rhinolophus	Rhinolophus_ferrumequinum	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Dependoparvovirus	ncbi_AWHA00000000.1_2015-05	AWHA01.3.fsa_nt.fa	gi|539429327|gb|AWHA01181480.1|	14416	14583	168	Goose-parvovirus	NS	-	66.6	53.704
504	Dependo_504_Sarcophilus	Sarcophilus_harrisii	Mammalia	Unclassified	Dasyuromorphia	Dasyuridae	Sarcophilus	Dependoparvovirus	goldenpath_sarHar1	sarHar1.fa_6.fa	chr5_GL861700_random	1041864	1042724	861	Muscovy-duck-parvovirus	NS	+	92.4	29.276
509	Dependo_509_Tetraodon	Tetraodon_nigroviridis	Actinopteri	Unclassified	Tetraodontiformes	Tetraodontidae	Tetraodon	Dependoparvovirus	TETRAODON8	Tetraodon_nigroviridis.TETRAODON8.dna.nonchromosomal.fa	Un_random	94956166	94956660	450	Adeno-associated-virus-5	NS	-	99.4	36.879
518	Dependo_518_Macropus	Macropus_eugenii	Mammalia	Unclassified	Diprotodontia	Macropodidae	Macropus	Dependoparvovirus	goldenpath_macEug2	macEug2.fa	GL111622	10412	10945	534	Adeno-associated-virus-1	VP	-	130	43.258
525	Dependo_525_Pteronotus	Pteronotus_parnellii	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Pteronotus	Dependoparvovirus	ncbi_AWGZ00000000.1_2015-05	AWGZ01.4.fsa_nt.fa	gi|539662995|gb|AWGZ01402898.1|	9090	9527	438	Adeno-associated-virus-8	VP	+	137	51.799
527	Dependo_527_Vicugna	Vicugna_pacos	Mammalia	Laurasiatheria	Unclassified	Camelidae	Vicugna	Dependoparvovirus	goldenpath_vicPac2	vicPac2.fa	KB632691	1513590	1513886	297	Adeno-associated-virus-1	VP	-	78.6	46
545	Dependo_545_Macropus	Macropus_eugenii	Mammalia	Unclassified	Diprotodontia	Macropodidae	Macropus	Dependoparvovirus	goldenpath_macEug2	macEug2.fa	GL155583	7173	7454	282	Adeno-associated-virus-2	VP	-	73.9	43.617
586	Dependo_586_Ceratotherium	Ceratotherium_simum	Mammalia	Laurasiatheria	Perissodactyla	Rhinocerotidae	Ceratotherium	Dependoparvovirus	goldenpath_cerSim1	cerSim1.fa	JH767727	28719851	28720099	249	Adeno-associated-virus-5	VP	-	83.2	58.571
596	Dependo_596_Eptesicus	Eptesicus_fuscus	Mammalia	Laurasiatheria	Chiroptera	Vespertilionidae	Eptesicus	Dependoparvovirus	broad_1.0_april_2013	Eptesicus_f.unplaced.scaf.fa_19.fa	gi|411115864|gb|JH977699.1|	1476841	1477272	432	Adeno-associated-virus-5	NS	+	70.1	31.21
66405	Dependo_66405_Phascolarctos	Phascolarctos_cinereus	Mammalia	Unclassified	Diprotodontia	Phascolarctidae	Phascolarctos	Dependoparvovirus	phaCin_unsw_v4.1	phaCin_unsw_v4.1.fa	phaCin_unsw_v4.1.fa.scaf00284	1362289	1362432	144	Bat-adeno-associated-virus-YNM	NS	-	75.5	64.583
66730	Dependo_66730_Cavia	Cavia_porcellus	Mammalia	Euarchontoglires	Rodentia	Caviidae	Cavia	Dependoparvovirus	goldenpath_cavPor3	cavPor3.fa	scaffold_35	10623727	10625138	1412	Bovine-adeno-associated-virus	NS	+	169	52.98
66733	Dependo_66733_Ceratotherium	Ceratotherium_simum	Mammalia	Laurasiatheria	Perissodactyla	Rhinocerotidae	Ceratotherium	Dependoparvovirus	goldenpath_cerSim1	cerSim1.fa	JH767823	3032473	3032655	183	Avian-adeno-associated-virus-strain-DA-1	NS	+	80.1	59.322
66737	Dependo_66737_Cercocebus	Cercocebus_atys	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Cercocebus	Dependoparvovirus	ncbi_100_2015	9531_ref_Caty_1.0_chrUn.fa	gi|778117074|ref|NW_012006154.1|	2894065	2895450	1386	Adeno-associated-virus-2	NS	+	895	91.667
66747	Dependo_66747_Loxodonta	Loxodonta_africana	Mammalia	Afrotheria	Proboscidea	Elephantidae	Loxodonta	Dependoparvovirus	goldenpath_loxAfr3	loxAfr3.fa	scaffold_4	61369366	61371093	1728	Adeno-associated-virus-5	NS	+	715	60.342
66749	Dependo_66749_Macropus	Macropus_eugenii	Mammalia	Unclassified	Diprotodontia	Macropodidae	Macropus	Dependoparvovirus	goldenpath_macEug2	macEug2.fa	GL115959	10908	11420	513	Adeno-associated-virus-3	VP	+	200	58.48
66755	Dependo_66755_Macropus	Macropus_eugenii	Mammalia	Unclassified	Diprotodontia	Macropodidae	Macropus	Dependoparvovirus	goldenpath_macEug2	macEug2.fa	GL092140	2	184	183	Bat-adeno-associated-virus-YNM	NS	-	83.6	59.016
66762	Dependo_66762_Macropus	Macropus_eugenii	Mammalia	Unclassified	Diprotodontia	Macropodidae	Macropus	Dependoparvovirus	goldenpath_macEug2	macEug2.fa	GL155583	8818	9123	306	Adeno-associated-virus-5	VP	-	130	64.368
66769	Dependo_66769_Mandrillus	Mandrillus_leucophaeus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Mandrillus	Dependoparvovirus	Mleu.le_1.0	9568_ref_Mleu.le_1.0_chrUn.fa	gi|786094026|ref|NW_012100098.1|	1005873	1007258	1386	Adeno-associated-virus-2	NS	+	874	90.351
66791	Dependo_66791_Propithecus	Propithecus_coquereli	Mammalia	Euarchontoglires	Primates	Indriidae	Propithecus	Dependoparvovirus	Pcoq_1.0	379532_ref_Pcoq_1.0_chrUn.fa	gi|808385307|ref|NW_012145313.1|	18594	19013	420	Adeno-associated-virus-5	VP	-	169	59.854
66793	Dependo_66793_Propithecus	Propithecus_coquereli	Mammalia	Euarchontoglires	Primates	Indriidae	Propithecus	Dependoparvovirus	Pcoq_1.0	379532_ref_Pcoq_1.0_chrUn.fa	gi|808384653|ref|NW_012145967.1|	4720843	4721250	408	Adeno-associated-virus-5	VP	-	169	60.741
66795	Dependo_66795_Pteronotus	Pteronotus_parnellii	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Pteronotus	Dependoparvovirus	ncbi_AWGZ00000000.1_2015-05	AWGZ01.2.fsa_nt.fa	gi|539840960|gb|AWGZ01225077.1|	3898	4317	420	Adeno-associated-virus-2	NS	-	158	53.333
66796	Dependo_66796_Pteronotus	Pteronotus_parnellii	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Pteronotus	Dependoparvovirus	ncbi_AWGZ00000000.1_2015-05	AWGZ01.2.fsa_nt.fa	gi|539840960|gb|AWGZ01225077.1|	1280	2700	1421	Bat-adeno-associated-virus-YNM	VP	-	267	55.6
66804	Dependo_66804_Papio	Papio_anubis	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Papio	Dependoparvovirus	goldenpath_papAnu2	papAnu2.fa_1.fa	chr11	48228901	48230085	1185	Adeno-associated-virus-2	NS	-	754	91.495
66808	Dependo_66808_Fukomys	Fukomys_damarensis	Mammalia	Euarchontoglires	Rodentia	Bathyergidae	Fukomys	Dependoparvovirus	ncbi_1.0_2014	885580_ref_DMR_v1.0_chrUn.fa	gi|730052864|ref|NW_011045214.1|	231639	232106	468	Adeno-associated-virus-2	NS	+	149	48.227
66809	Dependo_66809_Heterocephalus	Heterocephalus_glaber	Mammalia	Euarchontoglires	Rodentia	Bathyergidae	Heterocephalus	Dependoparvovirus	goldenpath_hetGla2	hetGla2.fa_2.fa	JH602063	15521366	15521827	462	Adeno-associated-virus-2	NS	+	195	65.161
66812	Dependo_66812_Tursiops	Tursiops_truncatus	Mammalia	Laurasiatheria	Cetacea	Delphinidae	Tursiops	Dependoparvovirus	goldenpath_turTru2	turTru2.fa	JH472581	124623	125090	468	Bat-adeno-associated-virus-YNM	VP	-	139	55.128
66813	Dependo_66813_Tursiops	Tursiops_truncatus	Mammalia	Laurasiatheria	Cetacea	Delphinidae	Tursiops	Dependoparvovirus	goldenpath_turTru2	turTru2.fa	JH472581	127292	128161	870	Avian-adeno-associated-virus-strain-DA-1	NS	-	129	43.373
66815	Dependo_66815_Pantholops	Pantholops_hodgsonii	Mammalia	Laurasiatheria	Unclassified	Bovidae	Pantholops	Dependoparvovirus	PHO1.0	pho_ref_PHO1.0_chrUn.fa	gi|553010352|ref|NW_005810654.1|	3185199	3185615	417	Adeno-associated-virus-2	NS	+	95.9	40.8
66824	Dependo_66824_Chinchilla	Chinchilla_lanigera	Mammalia	Euarchontoglires	Rodentia	Chinchillidae	Chinchilla	Dependoparvovirus	broad_v0_2012	C_lanigera_v0.assembly.fasta_5.fa	scaffold00012	22702389	22702709	321	Adeno-associated-virus-2	NS	+	95.9	47.664
66826	Dependo_66826_Equus	Equus_africanus_asinus	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	willy_denovo	Donkey.scafSequence.fa	scaffold41305	24968	25361	394	Adeno-associated-virus-5	NS	-	72.4	65.306
66829	Dependo_66829_Equus	Equus_caballus	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	goldenpath_equCab2_Dec13	chrX.fa	chrX	77090851	77091244	394	Adeno-associated-virus-5	NS	-	73.6	63.462
66835	Dependo_66835_Octodon	Octodon_degus	Mammalia	Euarchontoglires	Rodentia	Octodontidae	Octodon	Dependoparvovirus	broad_1.0_july_2012	O_degus_v0.assembly.fasta_15.fa	scaffold00064	8427673	8429187	1515	Adeno-associated-virus-4	NS	+	665	63.147
66837	Dependo_66837_Ornithorhynchus	Ornithorhynchus_anatinus	Mammalia	Unclassified	Monotremata	Ornithorhynchidae	Ornithorhynchus	Dependoparvovirus	goldenpath_ornAna1_2007-03	ornAna1.fa	Contig18075	18727	19056	330	Avian-adeno-associated-virus-strain-DA-1	NS	-	75.1	38.235
66844	Dependo_66844_Rhinolophus	Rhinolophus_ferrumequinum	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Dependoparvovirus	ncbi_AWHA00000000.1_2015-05	AWHA01.3.fsa_nt.fa	gi|539377818|gb|AWHA01212176.1|	1655	2586	932	Adeno-associated-virus-8	VP	+	204	52.036
66846	Dependo_66846_Rhinolophus	Rhinolophus_ferrumequinum	Mammalia	Laurasiatheria	Chiroptera	Rhinolophidae	Rhinolophus	Dependoparvovirus	ncbi_AWHA00000000.1_2015-05	AWHA01.3.fsa_nt.fa	gi|539420556|gb|AWHA01190251.1|	208	714	507	Adeno-associated-virus-2	VP	+	244	68.293
66850	Dependo_66850_Daubentonia	Daubentonia_madagascariensis	Mammalia	Euarchontoglires	Primates	Daubentoniidae	Daubentonia	Dependoparvovirus	broad_1.0_oct_2012	AGTM01.fasta_8.fa	gi|369241804|gb|AGTM011519523.1|	1	489	489	Snake-adeno-associated-virus	VP	+	183	59.477
66851	Dependo_66851_Megaderma	Megaderma_lyra	Mammalia	Laurasiatheria	Chiroptera	Megadermatidae	Megaderma	Dependoparvovirus	ncbi_AWHB00000000.1_2015-05	AWHB01.2.fsa_nt.fa	gi|538698301|gb|AWHB01297375.1|	667	1392	726	Adeno-associated-virus-2	VP	-	343	66.798
66869	Dependo_66869_Dasypus	Dasypus_novemcinctus	Mammalia	Xenarthra	Cingulata	Dasypodidae	Dasypus	Dependoparvovirus	goldenpath_dasNov3	dasNov3.fa	JH575770	698606	699268	663	Adeno-associated-virus-2	VP	-	290	63.18
66872	Dependo_66872_Pteronotus	Pteronotus_parnellii	Mammalia	Laurasiatheria	Chiroptera	Mormoopidae	Pteronotus	Dependoparvovirus	ncbi_AWGZ00000000.1_2015-05	AWGZ01.1.fsa_nt.fa	gi|539959617|gb|AWGZ01106480.1|	2213	2857	645	Adeno-associated-virus-5	NS	+	92.4	28.947
66873	Dependo_66873_Canis	Canis_familiaris	Mammalia	Laurasiatheria	Carnivora	Canidae	Canis	Dependoparvovirus	goldenpath_canFam3	canFam3.fa	chr37	9272288	9272596	309	Adeno-associated-virus-5	VP	-	151	66.667
66883	Dependo_66883_Physeter	Physeter_catodon	Mammalia	Laurasiatheria	Cetacea	Physeteridae	Physeter	Dependoparvovirus	2.0.2	9755_ref_Physeter_macrocephalus-2.0.2_chrUn.fa	gi|589812373|ref|NW_006724217.1|	632329	632535	207	Adeno-associated-virus-2	NS	-	71.6	53.333
66897	Dependo_66897_Eulemur	Eulemur_macaco	Mammalia	Euarchontoglires	Primates	Lemuridae	Eulemur	Dependoparvovirus	Emacaco_refEf	GCA_001262655.1_Emacaco_refEf_BWA_oneround_genomic.fa	LGHX01006817.1	8222	9028	807	Adeno-associated-virus-5	VP	+	179	40.074
66906	Dependo_66906_Eulemur	Eulemur_flavifrons	Mammalia	Euarchontoglires	Primates	Lemuridae	Eulemur	Dependoparvovirus	Eflavifronsk33QCA	GCA_001262665.1_Eflavifronsk33QCA_genomic.fna	LGHW01006933.1	8486	9292	807	Adeno-associated-virus-5	VP	+	180	40.074
67018	Dependo_67018_Hipposideros	Hipposideros_armiger	Mammalia	Laurasiatheria	Chiroptera	Hipposideridae	Hipposideros	Dependoparvovirus	ASM189008v1	GCF_001890085.1_ASM189008v1_genomic.fa	NW_017731406.1	178515	178772	258	Avian-adeno-associated-virus-ATCC-VR-865	NS	+	72.8	46.575
67066	Dependo_67066_Macropus	Macropus_eugenii	Mammalia	Unclassified	Diprotodontia	Macropodidae	Macropus	Dependoparvovirus	goldenpath_macEug2	macEug2.fa	GL077261	32894	33547	654	Muscovy-duck-parvovirus	NS	+	120	33.858
67068	Dependo_67068_Odobenus	Odobenus_rosmarus	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	Dependoparvovirus	marinemamm_1.0_april_2013	oro_ref_Oros_1.0_chrUn.fa_33.fa	gi|469043811|ref|NW_004451877.1|	138390	138698	309	Bat-adeno-associated-virus-YNM	NS	+	69.3	40
67073	Dependo_67073_Chinchilla	Chinchilla_lanigera	Mammalia	Euarchontoglires	Rodentia	Chinchillidae	Chinchilla	Dependoparvovirus	broad_v0_2012	C_lanigera_v0.assembly.fasta_15.fa	scaffold00050	18094513	18095973	1461	Bovine-adeno-associated-virus	NS	-	572	55.738
67080	Dependo_67080_Chlamydotis	Chlamydotis_macqueenii	Aves	Neognathae	Gruiformes	Otididae	Chlamydotis	Dependoparvovirus	ASM69519v1	187382_ref_ASM69519v1_chrUn.fa	gi|702198602|ref|NW_010471406.1|	415	951	537	Goose-parvovirus	NS	+	127	42.781
67083	Dependo_67083_Equus	Equus_burchellii_boehmi	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_16MAR2017	Equus_burchellii_boehmi.cns.fa	chr8	1277542	1277715	174	Adeno-associated-virus-2	NS	-	62.4	49.153
67096	Dependo_67096_Equus	Equus_grevyi	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_16MAR2017	Equus_grevyi.cns.fa	chr8	1277542	1277715	174	Adeno-associated-virus-2	NS	-	62.4	49.153
67097	Dependo_67097_Equus	Equus_zebra_hartmannae	Mammalia	Laurasiatheria	Perissodactyla	Equidae	Equus	Dependoparvovirus	Henan_16MAR2017	Equus_zebra_hartmannae.cns.fa	chr8	1277542	1277715	174	Adeno-associated-virus-2	NS	-	63.2	49.153
